store_id,product_id,brand,brand_confidence,variant_tokens,identity_status,identity_version
35802549,30994828228,Vital Farms,lexicon,grass-fed pasture-raised salted,resolved,v1
35802549,39691628629,Vital Farms,lexicon,grass-fed pasture-raised unsalted,resolved,v1
35802549,30857176966,Vital Farms,lexicon,organic pasture-raised,resolved,v1
35802549,31446079068,Vital Farms,lexicon,organic pasture-raised,resolved,v1
35802549,30994828230,Vital Farms,lexicon,organic pasture-raised,resolved,v1
35802549,30994828227,Vital Farms,lexicon,pasture-raised,resolved,v1
35802549,30994828181,Vital Farms,lexicon,pasture-raised white,resolved,v1
35802549,30994828231,Vital Farms,lexicon,pasture-raised,resolved,v1
35802549,31447176147,,unknown,organic plain unsweetened,brand_unknown,v1
35802549,30994828028,,unknown,light,brand_unknown,v1
35802549,30994828029,,unknown,original,brand_unknown,v1
35802549,1000013611094005,,unknown,strawberry,brand_unknown,v1
35802549,1000013611094004,,unknown,chocolate,brand_unknown,v1
35802549,30994827841,,unknown,chocolate,brand_unknown,v1
35802549,30938410048,Yoplait Original Low,lexicon,blueberry,resolved,v1
35802549,30994827827,Yoplait Original Low,lexicon,peach strawberry,resolved,v1
35802549,30890153735,Yoplait,lexicon,low-fat original strawberry,resolved,v1
35802549,30994828514,Applegate,lexicon,black gluten-free sliced,resolved,v1
35802549,30994828521,Applegate,lexicon,gluten-free roasted,resolved,v1
35802549,30994828519,Applegate,lexicon,gluten-free roasted sliced,resolved,v1
35802549,30994828517,Applegate,lexicon,gluten-free sliced,resolved,v1
35802549,30994828522,Applegate,lexicon,gluten-free sliced,resolved,v1
35802549,41977848917,Applegate,lexicon,smoked,resolved,v1
35802549,1000032983611006,Applegate,lexicon,black sliced,resolved,v1
35802549,1000002850994069,,unknown,roasted white,brand_unknown,v1
35802549,1000002850994070,,unknown,smoked,brand_unknown,v1
35802549,30994828506,Bar-S Foods,lexicon,sliced,resolved,v1
35802549,30994828509,Bar-S Foods,lexicon,honey,resolved,v1
35802549,30994828510,Bar-S Foods,lexicon,gluten-free smoked,resolved,v1
35802549,30994828507,Bar-S Foods,lexicon,gluten-free sliced,resolved,v1
35802549,30994828726,Boar's Head,lexicon,boneless skinless,resolved,v1
35802549,40731397127,Boar's Head,lexicon,,resolved,v1
35802549,30994828746,Boar's Head,lexicon,buffalo,resolved,v1
35802549,44055298675,Boar's Head,lexicon,boneless,resolved,v1
35802549,43870634148,Boar's Head,lexicon,,resolved,v1
35802549,30994828727,Boar's Head,lexicon,,resolved,v1
35802549,35334413916,Boar's Head,lexicon,fresh sliced,resolved,v1
35802549,41308480862,Boar's Head,lexicon,diced,resolved,v1
35802549,43544646842,Boar's Head,lexicon,sliced,resolved,v1
35802549,1000013723070383,Boar's Head,lexicon,,resolved,v1
35802549,38426092392,Boar's Head,lexicon,,resolved,v1
35802549,30994828562,Boar's Head,lexicon,,resolved,v1
35802549,30994828717,Boar's Head,lexicon,,resolved,v1
35802549,44090811962,Boar's Head,lexicon,cooked gluten-free smoked,resolved,v1
35802549,42538764158,Boar's Head,lexicon,gluten-free,resolved,v1
35802549,39681985264,Boar's Head,lexicon,gluten-free,resolved,v1
35802549,39937604892,Boar's Head,lexicon,gluten-free,resolved,v1
35802549,30994828561,Boar's Head,lexicon,,resolved,v1
35802549,33422678691,Boar's Head,lexicon,,resolved,v1
35802549,44083845409,Boar's Head,lexicon,,resolved,v1
35802549,30994828722,Boar's Head,lexicon,,resolved,v1
35802549,36774340758,Boar's Head,lexicon,,resolved,v1
35802549,30994828725,Boar's Head,lexicon,honey maple,resolved,v1
35802549,1000033333842002,Boar's Head,lexicon,smoked,resolved,v1
35802549,33642530371,Boar's Head,lexicon,,resolved,v1
35802549,40235145130,Boar's Head,lexicon,smoked,resolved,v1
35802549,35678184029,Boar's Head,lexicon,,resolved,v1
35802549,30994828733,Boar's Head,lexicon,,resolved,v1
35802549,1000001408686663,Boar's Head,lexicon,,resolved,v1
35802549,39309863951,Boar's Head,lexicon,,resolved,v1
35802549,37726243297,Boar's Head,lexicon,sliced,resolved,v1
35802549,30994828745,Boar's Head,lexicon,,resolved,v1
35802549,39735747273,Boar's Head,lexicon,,resolved,v1
35802549,1000001954320882,Boar's Head,lexicon,,resolved,v1
35802549,40235145131,Boar's Head,lexicon,sweet,resolved,v1
35802549,35407442462,Boar's Head,lexicon,,resolved,v1
35802549,43228118401,Boar's Head,lexicon,,resolved,v1
35802549,37582151916,Boar's Head,lexicon,,resolved,v1
35802549,30994828730,,unknown,,brand_unknown,v1
35802549,30994828739,,unknown,honey maple,brand_unknown,v1
35802549,30994828633,,unknown,gluten-free,brand_unknown,v1
35802549,30994828635,,unknown,,brand_unknown,v1
35802549,40497345854,Brooklyn,lexicon,dried,resolved,v1
35802549,42271540057,Brooklyn,lexicon,sliced,resolved,v1
35802549,43832761630,Brooklyn,lexicon,sliced,resolved,v1
35802549,30994828690,Buddig,lexicon,sliced,resolved,v1
35802549,30994828691,Buddig,lexicon,honey roasted smoked,resolved,v1
35802549,30994828687,Buddig,lexicon,black gluten-free smoked,resolved,v1
35802549,30994828688,Buddig,lexicon,gluten-free smoked,resolved,v1
35802549,30994828689,Buddig,lexicon,gluten-free smoked,resolved,v1
35802549,31447181617,Buddig,lexicon,gluten-free smoked,resolved,v1
35802549,41891723115,,unknown,black gluten-free,brand_unknown,v1
35802549,44194008139,,unknown,frozen ground,brand_unknown,v1
35802549,43961669785,,unknown,black,brand_unknown,v1
35802549,39233928842,Columbus,lexicon,gluten-free,resolved,v1
35802549,40947494676,Columbus,lexicon,gluten-free,resolved,v1
35802549,43691479772,Columbus,lexicon,garlic gluten-free red,resolved,v1
35802549,39474452935,Columbus,lexicon,sliced,resolved,v1
35802549,32929358745,Columbus,lexicon,,resolved,v1
35802549,30889725730,Columbus,lexicon,,resolved,v1
35802549,35177996033,Columbus,lexicon,sliced,resolved,v1
35802549,1000008213379035,Columbus,lexicon,,resolved,v1
35802549,44223572901,,unknown,original,brand_unknown,v1
35802549,40839482344,,unknown,ground halal,brand_unknown,v1
35802549,30994828628,Deli,lexicon,fresh,resolved,v1
35802549,42074160793,Deli,lexicon,bbq,resolved,v1
35802549,41202063478,Empire Kosher,lexicon,,resolved,v1
35802549,32913536575,Empire Kosher,lexicon,,resolved,v1
35802549,30994828665,Empire Kosher,lexicon,gluten-free,resolved,v1
35802549,40497345852,Empire Kosher,lexicon,,resolved,v1
35802549,36970315464,Empire Kosher,lexicon,,resolved,v1
35802549,33863598284,Farmer John,lexicon,,resolved,v1
35802549,30994828639,Farmer John,lexicon,cooked,resolved,v1
35802549,30994828638,Farmer John,lexicon,cooked reduced-fat sliced,resolved,v1
35802549,30994828637,Farmer John,lexicon,,resolved,v1
35802549,30994828636,Farmer John,lexicon,smoked,resolved,v1
35802549,41505764360,,unknown,,brand_unknown,v1
35802549,30994828686,Foster Farms,lexicon,smoked white,resolved,v1
35802549,30994828681,Foster Farms,lexicon,honey roasted,resolved,v1
35802549,30994828682,Foster Farms,lexicon,smoked,resolved,v1
35802549,30994828679,Foster Farms,lexicon,roasted smoked,resolved,v1
35802549,1000025624262020,Foster Farms,lexicon,roasted,resolved,v1
35802549,30994828683,Foster Farms,lexicon,roasted,resolved,v1
35802549,30994828685,Foster Farms,lexicon,roasted white,resolved,v1
35802549,30994828684,Foster Farms,lexicon,honey roasted,resolved,v1
35802549,30994828578,Gallo,lexicon,,resolved,v1
35802549,30994828573,Gallo,lexicon,,resolved,v1
35802549,30808897224,Gallo,lexicon,light,resolved,v1
35802549,30994828575,Gallo,lexicon,,resolved,v1
35802549,30994828577,Gallo Salame Deli,lexicon,sliced,resolved,v1
35802549,30994828576,Gallo Salame Deli,lexicon,sliced,resolved,v1
35802549,30994828574,Gallo Salame Deli,lexicon,sliced,resolved,v1
35802549,30994828572,Gallo Salame,lexicon,sliced,resolved,v1
35802549,30994828571,Gallo Salame,lexicon,sliced,resolved,v1
35802549,30994828579,Gallo Salame,lexicon,sliced,resolved,v1
35802549,38154637952,,unknown,smoked,brand_unknown,v1
35802549,30994828678,Hebrew National,lexicon,kosher,resolved,v1
35802549,31447181604,Hempler's,lexicon,original reduced-fat smoked,resolved,v1
35802549,38818358864,Hillshire Farm,lexicon,brown cooked,resolved,v1
35802549,30994828589,Hillshire Farm,lexicon,cooked honey roasted,resolved,v1
35802549,30994828588,Hillshire Farm,lexicon,cooked roasted sliced,resolved,v1
35802549,30994828587,Hillshire Farm,lexicon,cooked honey sliced,resolved,v1
35802549,30994828581,Hillshire Farm,lexicon,black cooked sliced,resolved,v1
35802549,30994828584,Hillshire Farm,lexicon,cooked honey roasted sliced,resolved,v1
35802549,30994828591,Hillshire Farm,lexicon,cooked sliced,resolved,v1
35802549,1000003046920062,Hillshire Farm,lexicon,herb smoked,resolved,v1
35802549,30994828586,Hillshire Farm,lexicon,cooked honey,resolved,v1
35802549,30994828585,Hillshire Farm,lexicon,cooked roasted,resolved,v1
35802549,30994843228,Hillshire Farm,lexicon,white,resolved,v1
35802549,30994828582,Hillshire Farm,lexicon,roasted,resolved,v1
35802549,1000002695423021,Hillshire Farm,lexicon,black sliced,resolved,v1
35802549,30994828583,Hillshire Farm,lexicon,honey sliced,resolved,v1
35802549,30904456716,Hillshire Farm,lexicon,honey roasted sliced,resolved,v1
35802549,30994828592,Hillshire Farm,lexicon,sliced,resolved,v1
35802549,1000003046920064,Hillshire,lexicon,smoked,resolved,v1
35802549,1000003043154028,Hillshire,lexicon,smoked,resolved,v1
35802549,30994828676,Hoffy,lexicon,,resolved,v1
35802549,30994828677,Hoffy,lexicon,,resolved,v1
35802549,37004768950,Home Chef,lexicon,,resolved,v1
35802549,31624487820,Home Chef,lexicon,,resolved,v1
35802549,1000003046920068,,unknown,,brand_unknown,v1
35802549,1000003046920067,,unknown,smoked,brand_unknown,v1
35802549,30994828533,Hormel,lexicon,,resolved,v1
35802549,30994828534,Hormel,lexicon,,resolved,v1
35802549,30994828529,Hormel,lexicon,black cooked original smoked,resolved,v1
35802549,30994828531,Hormel,lexicon,black original,resolved,v1
35802549,37124687896,Hormel,lexicon,black,resolved,v1
35802549,30816511436,Hormel,lexicon,black original smoked,resolved,v1
35802549,30994828542,Hormel,lexicon,black,resolved,v1
35802549,30994828541,Hormel,lexicon,gluten-free,resolved,v1
35802549,30994828532,Hormel,lexicon,gluten-free honey sliced,resolved,v1
35802549,30994828528,Hormel,lexicon,gluten-free smoked,resolved,v1
35802549,30994828544,Hormel,lexicon,original,resolved,v1
35802549,30994828530,Hormel,lexicon,original,resolved,v1
35802549,30994828540,Hormel,lexicon,,resolved,v1
35802549,30994828543,Hormel,lexicon,original,resolved,v1
35802549,34757069405,Hormel,lexicon,,resolved,v1
35802549,1000013723070381,Hormel,lexicon,original,resolved,v1
35802549,30994828526,Hormel,lexicon,,resolved,v1
35802549,30994828537,Hormel,lexicon,original sliced,resolved,v1
35802549,34757069406,Hormel,lexicon,,resolved,v1
35802549,30994828524,Hormel,lexicon,,resolved,v1
35802549,1000013880189001,Hormel,lexicon,,resolved,v1
35802549,30994828525,Hormel,lexicon,,resolved,v1
35802549,1000001954320876,,unknown,gluten-free kosher,brand_unknown,v1
35802549,30994828552,Jennie-O,lexicon,cooked,resolved,v1
35802549,30994828694,Jimmy Dean,lexicon,smoked,resolved,v1
35802549,30994828523,Jones Dairy Farm,lexicon,gluten-free reduced-fat smoked,resolved,v1
35802549,44090811966,Kevin's Natural Foods,lexicon,,resolved,v1
35802549,30994828489,Kroger,lexicon,,resolved,v1
35802549,30994828454,Kroger,lexicon,black sliced,resolved,v1
35802549,30994828495,Kroger,lexicon,honey smoked,resolved,v1
35802549,30994828498,Kroger,lexicon,black sliced,resolved,v1
35802549,30994828484,Kroger,lexicon,honey roasted sliced,resolved,v1
35802549,30994828483,Kroger,lexicon,sliced smoked,resolved,v1
35802549,1000033100623003,Kroger,lexicon,sliced,resolved,v1
35802549,30994828500,Kroger,lexicon,honey sliced,resolved,v1
35802549,30994828463,Kroger,lexicon,black,resolved,v1
35802549,34722228851,Kroger,lexicon,cooked roasted sliced,resolved,v1
35802549,30994828487,Kroger,lexicon,cooked diced,resolved,v1
35802549,30994828490,Kroger,lexicon,cooked,resolved,v1
35802549,34757069404,Kroger,lexicon,cooked,resolved,v1
35802549,30994828486,Kroger,lexicon,,resolved,v1
35802549,34523991210,Kroger,lexicon,smoked,resolved,v1
35802549,34121027094,Kroger,lexicon,smoked,resolved,v1
35802549,30994828491,Kroger,lexicon,,resolved,v1
35802549,30994828478,Kroger,lexicon,smoked,resolved,v1
35802549,40658154768,Kroger,lexicon,smoked,resolved,v1
35802549,30994828497,Kroger,lexicon,roasted,resolved,v1
35802549,30994828499,Kroger,lexicon,roasted,resolved,v1
35802549,42664314402,Kroger,lexicon,sliced,resolved,v1
35802549,30994828480,Kroger,lexicon,gluten-free organic smoked,resolved,v1
35802549,30896555801,Kroger,lexicon,sliced,resolved,v1
35802549,30994828481,Kroger,lexicon,sliced,resolved,v1
35802549,31447181603,Kroger,lexicon,sliced,resolved,v1
35802549,1000013723070380,Kroger,lexicon,sliced,resolved,v1
35802549,30994828502,Kroger,lexicon,sliced,resolved,v1
35802549,30994828496,Kroger,lexicon,smoked,resolved,v1
35802549,30994828651,Land,lexicon,smoked,resolved,v1
35802549,30994828652,Land,lexicon,,resolved,v1
35802549,30994828650,Land,lexicon,black,resolved,v1
35802549,30994828644,Land,lexicon,black,resolved,v1
35802549,1000002905558009,Land,lexicon,honey,resolved,v1
35802549,1000002740546013,Land,lexicon,roasted,resolved,v1
35802549,31447181615,Land,lexicon,honey,resolved,v1
35802549,1000029454046684,Land,lexicon,roasted,resolved,v1
35802549,30994828640,Land,lexicon,smoked,resolved,v1
35802549,30994828647,Land,lexicon,honey,resolved,v1
35802549,30994828648,Land,lexicon,roasted,resolved,v1
35802549,30994828642,Land,lexicon,honey,resolved,v1
35802549,1000002695423022,Land,lexicon,black,resolved,v1
35802549,44002840065,Lightlife Smart,lexicon,plant-based vegan,resolved,v1
35802549,42136808753,Maestri,lexicon,,resolved,v1
35802549,35854194480,Maestri,lexicon,,resolved,v1
35802549,41686595807,Maestri,lexicon,,resolved,v1
35802549,43677937889,Murray's,lexicon,,resolved,v1
35802549,42185869747,Murray's,lexicon,sliced,resolved,v1
35802549,30994828758,Murray's,lexicon,,resolved,v1
35802549,40609771607,Murray's,lexicon,,resolved,v1
35802549,38479969562,Murray's,lexicon,sliced smoky,resolved,v1
35802549,43303369750,Murray's,lexicon,,resolved,v1
35802549,41707928725,Murray's,lexicon,sliced,resolved,v1
35802549,30994828536,,unknown,cooked,brand_unknown,v1
35802549,36608636125,,unknown,ground organic,brand_unknown,v1
35802549,1000002895403067,North,lexicon,organic smoked,resolved,v1
35802549,40062834165,,unknown,,brand_unknown,v1
35802549,39780919814,,unknown,,brand_unknown,v1
35802549,30994828615,Oscar Mayer,lexicon,black sliced,resolved,v1
35802549,30994828594,Oscar Mayer,lexicon,,resolved,v1
35802549,30994828617,Oscar Mayer,lexicon,roasted sliced,resolved,v1
35802549,30994828620,Oscar Mayer,lexicon,cooked sliced,resolved,v1
35802549,30994828608,Oscar Mayer,lexicon,fresh honey sliced smoked,resolved,v1
35802549,1000009912296006,Oscar Mayer,lexicon,fresh roasted,resolved,v1
35802549,30994828622,Oscar Mayer,lexicon,fresh smoked,resolved,v1
35802549,30994828607,Oscar Mayer,lexicon,fresh smoked,resolved,v1
35802549,30994828610,Oscar Mayer,lexicon,fresh roasted,resolved,v1
35802549,30994828604,Oscar Mayer,lexicon,fresh roasted sliced,resolved,v1
35802549,30994828621,Oscar Mayer,lexicon,fresh roasted smoked,resolved,v1
35802549,30994828613,Oscar Mayer,lexicon,fresh,resolved,v1
35802549,30994828609,Oscar Mayer,lexicon,fresh,resolved,v1
35802549,1000003046920066,Oscar Mayer,lexicon,fresh sliced,resolved,v1
35802549,30994828602,Oscar Mayer,lexicon,fresh roasted,resolved,v1
35802549,30994828605,Oscar Mayer,lexicon,fresh smoked,resolved,v1
35802549,30849079859,Oscar Mayer,lexicon,fresh sliced smoked,resolved,v1
35802549,31447181614,Oscar Mayer,lexicon,gluten-free maple smoked,resolved,v1
35802549,30994828597,Oscar Mayer,lexicon,sliced,resolved,v1
35802549,1000002905558008,Oscar Mayer,lexicon,sliced,resolved,v1
35802549,30994828623,Oscar Mayer,lexicon,roasted sliced white,resolved,v1
35802549,30994828599,Oscar Mayer,lexicon,sliced smoked,resolved,v1
35802549,30994828595,Oscar Mayer,lexicon,original sliced,resolved,v1
35802549,30994828593,Oscar Mayer,lexicon,original,resolved,v1
35802549,30994828624,Oscar Mayer,lexicon,cooked original,resolved,v1
35802549,30994828631,Oscar Mayer,lexicon,original smoked,resolved,v1
35802549,30994828632,Oscar Mayer,lexicon,original smoked,resolved,v1
35802549,30994828626,Oscar Mayer,lexicon,,resolved,v1
35802549,30994828614,Oscar Mayer,lexicon,sliced smoked,resolved,v1
35802549,30994828660,Prime,lexicon,black fresh,resolved,v1
35802549,30994828656,Prime,lexicon,fresh gluten-free smoked,resolved,v1
35802549,30994828657,Prime,lexicon,fresh honey,resolved,v1
35802549,30994828706,Private Selection,lexicon,sliced,resolved,v1
35802549,30994828475,Private Selection,lexicon,black,resolved,v1
35802549,30994828707,Private Selection,lexicon,black sliced,resolved,v1
35802549,44043523117,Private Selection,lexicon,spicy,resolved,v1
35802549,44003902409,Private Selection,lexicon,brown,resolved,v1
35802549,43894647753,Private Selection,lexicon,buffalo sliced,resolved,v1
35802549,1000029454046688,Private Selection,lexicon,,resolved,v1
35802549,1000001954320869,Private Selection,lexicon,,resolved,v1
35802549,30994828548,Private Selection,lexicon,sliced,resolved,v1
35802549,39618788247,Private Selection,lexicon,,resolved,v1
35802549,40062834168,Private Selection,lexicon,roasted sliced,resolved,v1
35802549,1000029454046687,Private Selection,lexicon,,resolved,v1
35802549,43438953115,Private Selection,lexicon,roasted sliced,resolved,v1
35802549,31447181601,Private Selection,lexicon,,resolved,v1
35802549,44100818620,Private Selection,lexicon,,resolved,v1
35802549,30994828715,Private Selection,lexicon,smoked,resolved,v1
35802549,35678145420,Private Selection,lexicon,boneless brown sliced smoked,resolved,v1
35802549,1000025624262019,Private Selection,lexicon,,resolved,v1
35802549,37582151915,Private Selection,lexicon,,resolved,v1
35802549,40062834170,Private Selection,lexicon,sliced,resolved,v1
35802549,40062834169,Private Selection,lexicon,sliced,resolved,v1
35802549,43513435033,Private Selection,lexicon,roasted,resolved,v1
35802549,30802493165,Private Selection,lexicon,roasted sliced,resolved,v1
35802549,43467841644,Private Selection,lexicon,sea-salt,resolved,v1
35802549,1000002309334037,Private Selection,lexicon,,resolved,v1
35802549,35816446098,Private Selection,lexicon,,resolved,v1
35802549,30994828473,Private Selection,lexicon,honey smoked,resolved,v1
35802549,1000030700917007,Private Selection,lexicon,,resolved,v1
35802549,44090811959,Private Selection,lexicon,,resolved,v1
35802549,1000001954320871,Private Selection,lexicon,sliced,resolved,v1
35802549,33376199195,Private Selection,lexicon,sliced,resolved,v1
35802549,1000002146866005,Private Selection,lexicon,,resolved,v1
35802549,30994828709,Private Selection,lexicon,honey sliced,resolved,v1
35802549,30994828474,Private Selection,lexicon,honey,resolved,v1
35802549,30994828456,Simple Truth,lexicon,cooked smoked,resolved,v1
35802549,30994828452,Simple Truth,lexicon,black organic,resolved,v1
35802549,30994828464,Simple Truth,lexicon,honey organic,resolved,v1
35802549,30994828479,Simple Truth,lexicon,roasted,resolved,v1
35802549,34267735443,Simple Truth,lexicon,smoked,resolved,v1
35802549,30994828455,Simple Truth,lexicon,roasted whole,resolved,v1
35802549,37551218234,,unknown,sliced,brand_unknown,v1
35802549,30994828655,Smithfield,lexicon,cooked diced gluten-free,resolved,v1
35802549,43918675217,,unknown,ranch,brand_unknown,v1
35802549,43950846319,,unknown,ranch,brand_unknown,v1
35802549,44193951297,Three,lexicon,,resolved,v1
35802549,1000033100623004,Tony's,lexicon,sliced,resolved,v1
35802549,30994828767,True,lexicon,,resolved,v1
35802549,30994828770,True,lexicon,cooked organic roasted,resolved,v1
35802549,30994828768,True,lexicon,,resolved,v1
35802549,30994828769,True,lexicon,honey maple,resolved,v1
35802549,41777054993,Unreal,lexicon,vegan,resolved,v1
35802549,1000013723070384,Veroni,lexicon,garlic hot spicy,resolved,v1
35802549,31447181636,Veroni,lexicon,,resolved,v1
35802549,31447181635,Veroni,lexicon,,resolved,v1
35802549,30994828698,,unknown,,brand_unknown,v1
35802549,30994674638,,unknown,apple concentrated,brand_unknown,v1
35802549,36315855345,,unknown,lemon lime,brand_unknown,v1
35802549,30994830303,A&W,lexicon,,resolved,v1
35802549,30994830308,A&W,lexicon,,resolved,v1
35802549,30994675039,,unknown,chocolate hot,brand_unknown,v1
35802549,30994677794,Alani Nu,lexicon,,resolved,v1
35802549,38834006597,Alani Nu,lexicon,,resolved,v1
35802549,39044062325,Alani Nu,lexicon,,resolved,v1
35802549,36774340745,Alani Nu,lexicon,,resolved,v1
35802549,39044062324,Alani Nu,lexicon,cherry orange,resolved,v1
35802549,30994677803,Alani Nu,lexicon,sugar-free,resolved,v1
35802549,30994830577,Alive,lexicon,,resolved,v1
35802549,30994674661,,unknown,,brand_unknown,v1
35802549,30994675131,,unknown,apple instant original,brand_unknown,v1
35802549,30994830193,,unknown,orange,brand_unknown,v1
35802549,30802482206,,unknown,orange,brand_unknown,v1
35802549,30994674805,,unknown,,brand_unknown,v1
35802549,30994830484,AriZona,lexicon,,resolved,v1
35802549,30994830478,AriZona,lexicon,green honey,resolved,v1
35802549,30994830479,AriZona,lexicon,green honey,resolved,v1
35802549,30994830477,AriZona,lexicon,green,resolved,v1
35802549,30994830490,AriZona,lexicon,lemon,resolved,v1
35802549,30994830491,AriZona,lexicon,lemon original,resolved,v1
35802549,30994830480,AriZona,lexicon,sweet,resolved,v1
35802549,30783523594,AriZona,lexicon,sweet,resolved,v1
35802549,44193990198,AriZona,lexicon,green,resolved,v1
35802549,30994830481,AriZona,lexicon,green,resolved,v1
35802549,30994830485,Arizona,lexicon,green honey,resolved,v1
35802549,30994830111,Arrowhead,lexicon,,resolved,v1
35802549,30994830110,Arrowhead,lexicon,,resolved,v1
35802549,31447185631,Arrowhead,lexicon,,resolved,v1
35802549,30809513018,Arrowhead,lexicon,,resolved,v1
35802549,30994830109,Arrowhead,lexicon,,resolved,v1
35802549,30994830112,Arrowhead,lexicon,,resolved,v1
35802549,30994675266,,unknown,,brand_unknown,v1
35802549,44090811907,Black,lexicon,caramel vanilla,resolved,v1
35802549,43212413988,Black,lexicon,vanilla,resolved,v1
35802549,42074546742,Black,lexicon,,resolved,v1
35802549,36054794766,Bloom,lexicon,apple,resolved,v1
35802549,31447185832,Bloom,lexicon,cherry lime,resolved,v1
35802549,37907511762,Bloom,lexicon,,resolved,v1
35802549,31447185835,Bloom,lexicon,strawberry,resolved,v1
35802549,44090811917,Bloom,lexicon,,resolved,v1
35802549,41775400957,Bodyarmor,lexicon,,resolved,v1
35802549,40439767064,Bodyarmor,lexicon,,resolved,v1
35802549,42758316196,Bodyarmor,lexicon,,resolved,v1
35802549,30994678118,Bodyarmor,lexicon,,resolved,v1
35802549,30994678125,Bodyarmor,lexicon,mango peach,resolved,v1
35802549,30994678123,Bodyarmor,lexicon,blueberry,resolved,v1
35802549,43741446264,Bodyarmor,lexicon,mango orange,resolved,v1
35802549,43641628963,Bodyarmor,lexicon,banana strawberry,resolved,v1
35802549,30994678115,Bodyarmor,lexicon,mango orange,resolved,v1
35802549,42619088342,Bodyarmor,lexicon,,resolved,v1
35802549,44090811936,Bodyarmor,lexicon,banana strawberry,resolved,v1
35802549,30994678116,Bodyarmor,lexicon,banana strawberry,resolved,v1
35802549,41187922425,Bodyarmor,lexicon,,resolved,v1
35802549,43786378843,Bodyarmor,lexicon,cherry,resolved,v1
35802549,30994677837,Bodyarmor,lexicon,lemon lime,resolved,v1
35802549,30994830125,Bolthouse Farms,lexicon,,resolved,v1
35802549,30864408226,Bolthouse Farms,lexicon,mango,resolved,v1
35802549,30888185585,Bolthouse Farms,lexicon,,resolved,v1
35802549,30890003950,Bolthouse Farms,lexicon,,resolved,v1
35802549,31447185632,Bolthouse Farms,lexicon,,resolved,v1
35802549,30808897207,Boost,lexicon,chocolate gluten-free,resolved,v1
35802549,30994675151,Boost,lexicon,chocolate,resolved,v1
35802549,30994675147,Boost,lexicon,creamy original strawberry,resolved,v1
35802549,30994675146,Boost,lexicon,chocolate original,resolved,v1
35802549,30994675141,Boost,lexicon,vanilla,resolved,v1
35802549,30994675137,Boost,lexicon,chocolate,resolved,v1
35802549,30994675145,Boost,lexicon,chocolate original,resolved,v1
35802549,30994678041,Brew Dr.,lexicon,,resolved,v1
35802549,1000034614253001,Brew Dr.,lexicon,,resolved,v1
35802549,31447185873,Brew Dr.,lexicon,organic,resolved,v1
35802549,42619088341,Brew Dr.,lexicon,mango organic,resolved,v1
35802549,1000001127435020,Brew Dr.,lexicon,organic,resolved,v1
35802549,43162564401,Brew Dr.,lexicon,organic,resolved,v1
35802549,30994674875,Brisk Lemon Iced,lexicon,,resolved,v1
35802549,42479966168,Brisk Lemon Iced,lexicon,,resolved,v1
35802549,30994674877,Bubly,lexicon,coconut,resolved,v1
35802549,30994674839,Bubly,lexicon,lime,resolved,v1
35802549,30994674842,Bubly,lexicon,mango,resolved,v1
35802549,30994674860,Bubly,lexicon,,resolved,v1
35802549,30994674841,Bubly,lexicon,,resolved,v1
35802549,30994678076,,unknown,coconut,brand_unknown,v1
35802549,30994678077,C2O,lexicon,coconut,resolved,v1
35802549,1000039689390003,,unknown,,brand_unknown,v1
35802549,42886177164,Cafe Bustelo,lexicon,vanilla,resolved,v1
35802549,31447185637,Caf,lexicon,unsweetened,resolved,v1
35802549,42601305677,Califia Farms,lexicon,almond brown milk,resolved,v1
35802549,31447185792,Califia Farms,lexicon,black,resolved,v1
35802549,31447185791,Califia Farms,lexicon,original unsweetened,resolved,v1
35802549,31447185794,Califia Farms,lexicon,coconut plant-based strawberry,resolved,v1
35802549,30994677902,Califia Farms,lexicon,black unsweetened,resolved,v1
35802549,30994677901,Califia Farms,lexicon,black medium unsweetened,resolved,v1
35802549,30994829878,Campbell's,lexicon,,resolved,v1
35802549,30994830340,Canada,lexicon,caffeine-free,resolved,v1
35802549,30994830342,Canada,lexicon,caffeine-free,resolved,v1
35802549,30994830341,Canada,lexicon,caffeine-free,resolved,v1
35802549,30994830275,Canada,lexicon,caffeine-free,resolved,v1
35802549,30994830334,Canada,lexicon,,resolved,v1
35802549,30994830230,Canada,lexicon,,resolved,v1
35802549,44090811889,Canada,lexicon,,resolved,v1
35802549,43960366493,Canada,lexicon,,resolved,v1
35802549,30994830338,Canada,lexicon,caffeine-free,resolved,v1
35802549,30994830335,Canada,lexicon,caffeine-free,resolved,v1
35802549,42993631869,Canada,lexicon,caffeine-free,resolved,v1
35802549,30994830337,Canada,lexicon,,resolved,v1
35802549,41997769668,Canada,lexicon,,resolved,v1
35802549,44090811874,,unknown,chocolate dark peppermint,brand_unknown,v1
35802549,30994830377,Capri Sun Fruit,lexicon,,resolved,v1
35802549,30994830385,Capri Sun Fruit,lexicon,strawberry,resolved,v1
35802549,30994830373,Capri Sun,lexicon,,resolved,v1
35802549,41246881354,Carnation Breakfast Essentials,lexicon,vanilla,resolved,v1
35802549,30994675368,Carnation Breakfast Essentials,lexicon,vanilla,resolved,v1
35802549,30994675367,Carnation Breakfast Essentials,lexicon,chocolate milk,resolved,v1
35802549,30994678226,Celsius,lexicon,frozen,resolved,v1
35802549,41584497983,Celsius,lexicon,,resolved,v1
35802549,30994678223,Celsius,lexicon,peach,resolved,v1
35802549,30994678206,Celsius,lexicon,orange,resolved,v1
